year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2024,10,albon,williams,barcelona,19,1.7700000000000102,-0.35599999999999454,2.0,2.0,0.6666666666666666,0,1,0
2024,10,tsunoda,rb,barcelona,17,1.6020000000000039,-0.09000000000000341,18.0,22.0,1.6666666666666667,0,1,0
2024,10,sargeant,williams,barcelona,20,2.1260000000000048,0.35599999999999454,0.0,2.0,0.0,0,1,0
2024,11,russell,mercedes,spielberg,3,0.5260000000000105,-0.06300000000000239,80.0,143.0,12.333333333333334,0,1,1
2024,11,piastri,mclaren,spielberg,7,0.4720000000000084,0.06799999999999784,82.0,229.0,11.333333333333334,0,1,1
2024,11,sainz,ferrari,spielberg,4,0.5370000000000061,-0.19299999999999784,108.0,250.0,7.666666666666667,0,1,1
2024,11,hamilton,mercedes,spielberg,5,0.5890000000000128,0.06300000000000239,63.0,168.0,11.666666666666666,0,1,1
2024,11,verstappen,red_bull_racing,spielberg,1,0.0,-0.8300000000000125,203.0,302.0,19.333333333333332,0,1,1
2024,11,hulkenberg,haas_f1_team,spielberg,9,0.9480000000000075,-0.08499999999999375,4.0,5.0,0.0,0,1,1
2024,11,perez,red_bull_racing,spielberg,8,0.8300000000000125,0.8300000000000125,99.0,312.0,1.3333333333333333,0,1,1
2024,11,magnussen,haas_f1_team,spielberg,12,1.0330000000000013,0.08499999999999375,1.0,13.0,0.0,0,1,1
2024,11,ricciardo,rb,spielberg,11,0.9750000000000085,-0.12300000000000466,4.0,22.0,1.3333333333333333,0,1,1
2024,11,gasly,alpine,spielberg,13,1.0210000000000008,0.06099999999999284,5.0,8.0,1.6666666666666667,0,1,1
2024,11,leclerc,ferrari,spielberg,6,0.730000000000004,0.19299999999999784,136.0,265.0,11.666666666666666,0,1,0
2024,11,ocon,alpine,spielberg,10,0.960000000000008,-0.06099999999999284,3.0,9.0,0.6666666666666666,0,1,0
2024,11,stroll,aston_martin,spielberg,17,1.5050000000000097,0.18000000000000682,17.0,58.0,2.0,0,1,0
2024,11,tsunoda,rb,spielberg,14,1.0980000000000132,0.12300000000000466,18.0,24.0,1.3333333333333333,0,1,0
2024,11,albon,williams,spielberg,16,1.4220000000000113,-0.11999999999999034,2.0,2.0,0.6666666666666666,0,1,0
2024,11,bottas,kick_sauber,spielberg,18,1.5330000000000013,-0.21400000000001285,0.0,0.0,0.0,0,1,0
2024,11,zhou,kick_sauber,spielberg,20,1.747000000000014,0.21400000000001285,0.0,0.0,0.0,0,1,0
2024,11,alonso,aston_martin,spielberg,15,1.3250000000000028,-0.18000000000000682,41.0,58.0,2.6666666666666665,0,1,0
2024,11,sargeant,williams,spielberg,19,1.5420000000000016,0.11999999999999034,0.0,2.0,0.0,0,1,0
2024,11,norris,mclaren,spielberg,2,0.4040000000000106,-0.06799999999999784,147.0,247.0,16.333333333333332,0,1,0
2024,12,hamilton,mercedes,silverstone,2,0.17099999999999227,0.17099999999999227,75.0,180.0,13.333333333333334,0,1,1
2024,12,verstappen,red_bull_racing,silverstone,4,0.38400000000000034,-12.144999999999996,213.0,318.0,20.0,0,1,1
2024,12,norris,mclaren,silverstone,3,0.21099999999999852,-0.20699999999999363,147.0,247.0,12.333333333333334,0,1,1
2024,12,piastri,mclaren,silverstone,5,0.41799999999999216,0.20699999999999363,100.0,262.0,11.333333333333334,0,1,1
2024,12,sainz,ferrari,silverstone,7,0.6899999999999977,-0.5879999999999939,123.0,265.0,7.666666666666667,0,1,1
2024,12,hulkenberg,haas_f1_team,silverstone,6,0.5189999999999912,-6.567000000000007,12.0,17.0,2.6666666666666665,0,1,1
2024,12,stroll,aston_martin,silverstone,8,0.7659999999999911,-0.14500000000001023,17.0,58.0,2.0,0,1,1
2024,12,alonso,aston_martin,silverstone,10,0.9110000000000014,0.14500000000001023,41.0,64.0,2.6666666666666665,0,1,1
2024,12,albon,williams,silverstone,9,0.820999999999998,-0.5349999999999966,2.0,2.0,0.0,0,1,1
2024,12,tsunoda,rb,silverstone,13,1.4500000000000028,-0.6799999999999926,18.0,24.0,0.0,0,1,1
2024,12,sargeant,williams,silverstone,12,1.3559999999999945,0.5349999999999966,0.0,4.0,0.0,0,1,0
