year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time
2018,9,vandoorne,mclaren,spielberg,16,2.1409999999999982,0.3059999999999974,8.0,44.0,0.0,0,0,
2018,9,hamilton,mercedes,spielberg,2,0.01899999999999835,0.01899999999999835,145.0,237.0,16.666666666666668,0,0,
2018,9,hartley,toro_rosso,spielberg,19,2.235999999999997,0.49200000000000443,1.0,19.0,0.0,0,0,
2018,9,ricciardo,red_bull_racing,spielberg,7,0.8659999999999997,0.1559999999999988,96.0,189.0,16.333333333333332,0,0,
2018,9,bottas,mercedes,spielberg,1,0.0,-0.01899999999999835,92.0,237.0,11.333333333333334,0,0,
2018,9,hulkenberg,renault,spielberg,10,1.5459999999999994,0.11499999999999488,34.0,62.0,4.0,0,0,
2018,10,vettel,ferrari,silverstone,2,0.04400000000001114,-0.053999999999987836,146.0,247.0,16.666666666666668,0,0,
2018,10,hamilton,mercedes,silverstone,1,0.0,-0.32500000000000284,145.0,237.0,11.666666666666666,0,0,
2018,10,r_ikk_nen,ferrari,silverstone,3,0.09799999999999898,0.053999999999987836,101.0,0.0,13.666666666666666,0,0,
2018,10,bottas,mercedes,silverstone,4,0.32500000000000284,0.32500000000000284,92.0,0.0,8.0,0,0,
2018,10,ricciardo,red_bull_racing,silverstone,6,1.2070000000000078,0.4969999999999999,96.0,189.0,8.0,0,0,
2018,10,hulkenberg,renault,silverstone,11,2.0090000000000003,-0.5550000000000068,34.0,62.0,2.6666666666666665,0,0,
2018,10,ocon,force_india,silverstone,10,1.9510000000000076,-0.08499999999999375,19.0,42.0,3.3333333333333335,0,0,
2018,10,alonso,mclaren,silverstone,13,2.247,-0.9570000000000078,36.0,44.0,1.3333333333333333,0,0,
2018,10,magnussen,haas_f1_team,silverstone,7,1.3520000000000039,-0.21099999999999852,37.0,49.0,6.0,0,0,
