year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2015,4,massa,williams,sakhir,6,0.980000000000004,0.1700000000000017,30.0,60.0,10.0,0,0,1
2015,4,alonso,mclaren,sakhir,14,2.4680000000000035,0.0,0.0,0.0,0.0,0,0,0
2015,4,nasr,sauber,sakhir,12,2.165999999999997,-0.29700000000001125,14.0,19.0,4.666666666666667,0,0,0
2015,4,h_lkenberg,force_india,sakhir,8,1.8790000000000049,-0.2539999999999907,6.0,11.0,2.0,0,0,0
2015,4,ericsson,sauber,sakhir,13,2.463000000000008,0.29700000000001125,5.0,19.0,1.6666666666666667,0,0,0
2015,4,maldonado,lotus_f1,sakhir,16,3.1060000000000088,1.554000000000002,0.0,12.0,0.0,0,0,0
2015,4,stevens,manor_marussia,sakhir,18,6.141999999999996,-1.0090000000000003,0.0,0.0,0.0,0,0,0
2015,4,merhi,manor_marussia,sakhir,19,7.150999999999996,1.0090000000000003,0.0,0.0,0.0,0,0,0
2015,4,verstappen,toro_rosso,sakhir,15,2.5319999999999965,0.6409999999999911,6.0,12.0,2.0,0,0,0
2015,4,sainz,toro_rosso,sakhir,9,1.8910000000000053,-0.6409999999999911,6.0,12.0,2.0,0,0,0
2015,4,button,mclaren,sakhir,-1,2.2009164420485177,0.0,0.0,0.0,0.0,0,0,0
2015,5,rosberg,mercedes,barcelona,1,0.0,-0.2669999999999959,66.0,159.0,16.0,0,0,1
2015,5,hamilton,mercedes,barcelona,2,0.2669999999999959,0.2669999999999959,93.0,184.0,22.666666666666668,0,0,1
2015,5,vettel,ferrari,barcelona,3,0.777000000000001,-0.5580000000000069,65.0,107.0,16.666666666666668,0,0,1
2015,5,bottas,williams,barcelona,4,1.0130000000000052,-0.45300000000000296,30.0,61.0,10.0,0,0,1
2015,5,r_ikk_nen,ferrari,barcelona,7,1.335000000000008,0.5580000000000069,42.0,122.0,14.0,0,0,1
2015,5,massa,williams,barcelona,9,1.4660000000000082,0.45300000000000296,31.0,73.0,6.333333333333333,0,0,1
2015,5,ricciardo,red_bull,barcelona,10,2.0109999999999957,0.06299999999998818,19.0,23.0,3.6666666666666665,0,0,1
2015,5,grosjean,lotus_f1,barcelona,11,2.6940000000000026,0.09399999999999409,12.0,12.0,4.0,0,0,1
2015,5,sainz,toro_rosso,barcelona,5,1.4549999999999983,-0.11299999999999955,6.0,12.0,1.3333333333333333,0,0,1
2015,5,kvyat,red_bull,barcelona,8,1.9480000000000075,-0.06299999999998818,4.0,29.0,1.3333333333333333,0,0,1
2015,5,verstappen,toro_rosso,barcelona,6,1.5679999999999978,0.11299999999999955,6.0,14.0,2.0,0,0,0
2015,5,nasr,sauber,barcelona,15,2.9440000000000026,-0.48699999999999477,14.0,19.0,1.3333333333333333,0,0,0
2015,5,p_rez,force_india,barcelona,18,3.7609999999999957,0.07699999999999818,5.0,11.0,1.3333333333333333,0,0,0
