year,round,event,driver,team,quali_position,avg_race_lap_time_s,lap_delta_vs_event_mean_s,finish_position,points_awarded,prev_points_total,rolling_points_last3,driver_points_per_race,team_prev_points_total,team_points_per_race,scored_points
2022,10,British Grand Prix,HAM,Mercedes,5.0,92.67479545454545,-1.3495929383117016,3.0,16.0,809.5,31.0,17.22340425531915,1365.5,14.223958333333334,1
2022,10,British Grand Prix,LEC,Ferrari,3.0,92.71959090909091,-1.3047974837662366,4.0,12.0,376.0,22.0,7.833333333333333,694.5,7.15979381443299,1
2022,10,British Grand Prix,ALO,Alpine,7.0,93.64325,-0.381138392857153,5.0,10.0,99.0,14.0,3.193548387096774,212.0,3.4193548387096775,1
2022,10,British Grand Prix,NOR,McLaren,6.0,93.67556818181819,-0.3488202110389551,6.0,8.0,303.0,11.0,6.3125,534.0,5.5625,1
2022,10,British Grand Prix,VER,Red Bull Racing,2.0,93.97879069767443,-0.045597695182721054,7.0,6.0,769.5,65.0,16.03125,1205.5,12.427835051546392,1
2022,10,British Grand Prix,MSC,Haas F1 Team,19.0,94.29058139534882,0.26619300249167566,8.0,4.0,0.0,0.0,0.0,17.0,0.17708333333333334,1
2022,10,British Grand Prix,VET,Aston Martin,18.0,94.26439534883721,0.24000695598006416,9.0,2.0,89.0,9.0,1.934782608695652,93.0,1.5,1
2022,10,British Grand Prix,MAG,Haas F1 Team,17.0,94.5915,0.5671116071428486,10.0,1.0,15.0,0.0,0.5769230769230769,21.0,0.21649484536082475,1
2022,10,British Grand Prix,STR,Aston Martin,20.0,94.59988095238094,0.575492559523795,11.0,0.0,112.0,1.0,2.382978723404255,95.0,1.507936507936508,0
2022,10,British Grand Prix,LAT,Williams,10.0,94.87238095238095,0.8479925595238029,12.0,0.0,7.0,0.0,0.14583333333333334,26.0,0.2708333333333333,0
2022,10,British Grand Prix,RIC,McLaren,14.0,94.59549999999999,0.5711116071428393,13.0,0.0,245.0,4.0,5.104166666666667,542.0,5.587628865979381,0
2022,10,British Grand Prix,TSU,AlphaTauri,13.0,95.22097619047618,1.1965877976190313,14.0,0.0,43.0,0.0,1.3870967741935485,276.0,2.875,0
2022,10,British Grand Prix,OCO,Alpine,15.0,94.86057575757576,0.8361873647186115,15.0,0.0,175.0,9.0,3.6458333333333335,222.0,3.5238095238095237,0
2022,10,British Grand Prix,GAS,AlphaTauri,11.0,95.33019047619048,1.305802083333333,16.0,0.0,201.0,10.0,4.1875,276.0,2.845360824742268,0
2022,10,British Grand Prix,BOT,Alfa Romeo,12.0,95.47746666666667,1.453078273809524,17.0,0.0,486.0,8.0,10.125,49.0,2.7222222222222223,0
2022,10,British Grand Prix,RUS,Mercedes,8.0,89.66155347878662,0.09844461402451214,18.0,0.0,130.0,37.0,2.7083333333333335,1381.5,14.242268041237113,0
2022,10,British Grand Prix,ZHO,Alfa Romeo,9.0,89.66155347878662,0.09844461402451214,19.0,0.0,5.0,4.0,0.5555555555555556,49.0,2.5789473684210527,0
2022,10,British Grand Prix,ALB,Williams,16.0,89.66155347878662,0.09844461402451214,20.0,0.0,108.0,0.0,4.153846153846154,26.0,0.26804123711340205,0
2022,11,Austrian Grand Prix,LEC,Ferrari,2.0,69.91036507936506,-0.8486560846560991,1.0,25.0,388.0,22.0,7.918367346938775,706.5,7.209183673469388,1
2022,11,Austrian Grand Prix,VER,Red Bull Racing,1.0,69.98164062500001,-0.7773805390211521,2.0,19.0,775.5,56.0,15.826530612244898,1211.5,12.362244897959183,1
2022,11,Austrian Grand Prix,HAM,Mercedes,9.0,70.5420655737705,-0.21695559025066302,3.0,15.0,825.5,43.0,17.197916666666668,1381.5,14.096938775510203,1
2022,11,Austrian Grand Prix,RUS,Mercedes,4.0,70.6775873015873,-0.08143386243386885,4.0,12.0,130.0,27.0,2.6530612244897958,1396.5,14.106060606060606,1
2022,11,Austrian Grand Prix,OCO,Alpine,5.0,71.01304918032788,0.25402801630671945,5.0,10.0,175.0,9.0,3.5714285714285716,222.0,3.46875,1
2022,11,Austrian Grand Prix,MSC,Haas F1 Team,7.0,70.89128301886792,0.13226185484676023,6.0,8.0,4.0,4.0,0.125,22.0,0.22448979591836735,1
2022,11,Austrian Grand Prix,NOR,McLaren,15.0,70.92985454545455,0.17083338143338267,7.0,6.0,311.0,10.0,6.346938775510204,542.0,5.530612244897959,1
2022,11,Austrian Grand Prix,MAG,Haas F1 Team,6.0,71.0424716981132,0.28345053409204013,8.0,4.0,16.0,1.0,0.5925925925925926,30.0,0.30303030303030304,1
2022,11,Austrian Grand Prix,RIC,McLaren,16.0,71.1049,0.3458788359788372,9.0,2.0,245.0,4.0,5.0,548.0,5.5353535353535355,1
2022,11,Austrian Grand Prix,ALO,Alpine,8.0,70.53555813953488,-0.22346302448627853,10.0,1.0,109.0,18.0,3.40625,232.0,3.5692307692307694,1
2022,11,Austrian Grand Prix,BOT,Alfa Romeo,12.0,70.97123529411765,0.21221413009648415,11.0,0.0,486.0,6.0,9.918367346938776,49.0,2.45,0
2022,11,Austrian Grand Prix,ALB,Williams,11.0,71.1668775510204,0.4078563869992422,12.0,0.0,108.0,0.0,4.0,26.0,0.2653061224489796,0
2022,11,Austrian Grand Prix,STR,Aston Martin,17.0,70.98729268292682,0.22827151890565744,13.0,0.0,112.0,1.0,2.3333333333333335,95.0,1.484375,0
2022,11,Austrian Grand Prix,ZHO,Alfa Romeo,18.0,70.75988095238095,0.0008597883597900591,14.0,0.0,5.0,4.0,0.5,49.0,2.3333333333333335,0
2022,11,Austrian Grand Prix,GAS,AlphaTauri,10.0,71.15889795918366,0.3998767951624984,15.0,0.0,201.0,10.0,4.1020408163265305,276.0,2.816326530612245,0
2022,11,Austrian Grand Prix,TSU,AlphaTauri,14.0,70.98919444444445,0.230173280423287,16.0,0.0,43.0,0.0,1.34375,276.0,2.787878787878788,0
2022,11,Austrian Grand Prix,VET,Aston Martin,20.0,70.92362222222222,0.16460105820105753,17.0,0.0,91.0,10.0,1.9361702127659575,95.0,1.4615384615384615,0
2022,11,Austrian Grand Prix,SAI,Ferrari,3.0,70.356,-0.40302116402116894,18.0,0.0,390.5,44.0,7.969387755102041,731.5,7.388888888888889,0
2022,11,Austrian Grand Prix,LAT,Williams,19.0,71.48549999999999,0.7264788359788241,19.0,0.0,7.0,0.0,0.14285714285714285,26.0,0.26262626262626265,0
2022,11,Austrian Grand Prix,PER,Red Bull Racing,13.0,71.86533333333334,1.1063121693121758,20.0,0.0,456.0,37.0,9.702127659574469,1230.5,12.429292929292929,0
2022,12,French Grand Prix,VER,Red Bull Racing,2.0,98.28080434782605,-1.399702286673346,1.0,25.0,794.5,50.0,15.89,1230.5,12.305,1
2022,12,French Grand Prix,HAM,Mercedes,4.0,98.6793125,-1.0011941344994,2.0,18.0,840.5,46.0,17.153061224489797,1408.5,14.085,1
2022,12,French Grand Prix,RUS,Mercedes,6.0,98.85785416666666,-0.8226524678327394,3.0,15.0,142.0,24.0,2.84,1426.5,14.123762376237623,1
2022,12,French Grand Prix,PER,Red Bull Racing,3.0,98.8029375,-0.8775691344993959,4.0,12.0,456.0,18.0,9.5,1255.5,12.430693069306932,1
2022,12,French Grand Prix,SAI,Ferrari,9.0,98.65375555555555,-1.026751078943846,5.0,11.0,390.5,44.0,7.81,731.5,7.315,1
2022,12,French Grand Prix,ALO,Alpine,7.0,99.51793617021276,-0.16257046428663102,6.0,8.0,110.0,13.0,3.3333333333333335,233.0,3.5303030303030303,1
2022,12,French Grand Prix,NOR,McLaren,5.0,99.79512765957448,0.1146210250750812,7.0,6.0,317.0,14.0,6.34,550.0,5.5,1
2022,12,French Grand Prix,OCO,Alpine,12.0,99.8978510638298,0.2173444293304101,8.0,4.0,185.0,18.0,3.7,241.0,3.5970149253731343,1
2022,12,French Grand Prix,RIC,McLaren,11.0,100.08465957446809,0.4041529399686965,9.0,2.0,247.0,2.0,4.94,556.0,5.5049504950495045,1
2022,12,French Grand Prix,STR,Aston Martin,17.0,100.08578723404254,0.405280599543147,10.0,1.0,112.0,1.0,2.2857142857142856,95.0,1.4393939393939394,1
2022,12,French Grand Prix,VET,Aston Martin,14.0,100.11782978723403,0.43732315273463485,11.0,0.0,91.0,2.0,1.8958333333333333,96.0,1.4328358208955223,0
2022,12,French Grand Prix,GAS,AlphaTauri,16.0,100.27512765957447,0.594621025075071,12.0,0.0,201.0,0.0,4.02,276.0,2.76,0
2022,12,French Grand Prix,ALB,Williams,15.0,100.29819148936168,0.61768485486229,13.0,0.0,108.0,0.0,3.857142857142857,26.0,0.26,0
2022,12,French Grand Prix,BOT,Alfa Romeo,13.0,99.9279069767442,0.24740034224480212,14.0,0.0,486.0,6.0,9.72,49.0,2.227272727272727,0
2022,12,French Grand Prix,MSC,Haas F1 Team,19.0,100.15411363636366,0.4736070018642664,15.0,0.0,12.0,12.0,0.36363636363636365,34.0,0.34,0
2022,12,French Grand Prix,ZHO,Alfa Romeo,18.0,100.4701081081081,0.7896014736087125,16.0,0.0,5.0,4.0,0.45454545454545453,49.0,2.130434782608696,0
2022,12,French Grand Prix,LAT,Williams,20.0,100.6110909090909,0.93058427459151,17.0,0.0,7.0,0.0,0.14,26.0,0.25742574257425743,0
2022,12,French Grand Prix,MAG,Haas F1 Team,10.0,100.21806451612905,0.5375578816296525,18.0,0.0,20.0,5.0,0.7142857142857143,34.0,0.33663366336633666,0
2022,12,French Grand Prix,LEC,Ferrari,1.0,98.8494375,-0.8310691344994012,19.0,0.0,413.0,47.0,8.26,742.5,7.351485148514851,0
2022,12,French Grand Prix,TSU,AlphaTauri,8.0,101.24849999999999,1.5679933655005982,20.0,0.0,43.0,0.0,1.303030303030303,276.0,2.732673267326733,0
2022,13,Hungarian Grand Prix,VER,Red Bull Racing,10.0,83.5871967213115,-1.0348032786885,1.0,25.0,819.5,50.0,16.068627450980394,1267.5,12.426470588235293,1
2022,13,Hungarian Grand Prix,HAM,Mercedes,7.0,83.74166129032258,-0.8803387096774173,2.0,19.0,858.5,49.0,17.17,1441.5,14.132352941176471,1
2022,13,Hungarian Grand Prix,RUS,Mercedes,1.0,83.84780327868852,-0.7741967213114833,3.0,15.0,157.0,27.0,3.0784313725490198,1460.5,14.179611650485437,1
2022,13,Hungarian Grand Prix,SAI,Ferrari,2.0,83.92904761904762,-0.6929523809523772,4.0,12.0,401.5,36.0,7.872549019607843,742.5,7.279411764705882,1
2022,13,Hungarian Grand Prix,PER,Red Bull Racing,11.0,83.76417741935485,-0.8578225806451485,5.0,10.0,468.0,30.0,9.551020408163266,1292.5,12.548543689320388,1
2022,13,Hungarian Grand Prix,LEC,Ferrari,3.0,83.59663934426229,-1.025360655737714,6.0,8.0,413.0,37.0,8.098039215686274,754.5,7.325242718446602,1
2022,13,Hungarian Grand Prix,NOR,McLaren,4.0,84.35345614035087,-0.2685438596491281,7.0,6.0,323.0,20.0,6.333333333333333,558.0,5.470588235294118,1
2022,13,Hungarian Grand Prix,ALO,Alpine,6.0,85.13041666666669,0.5084166666666903,8.0,4.0,118.0,19.0,3.4705882352941178,245.0,3.6029411764705883,1
2022,13,Hungarian Grand Prix,OCO,Alpine,5.0,85.22699999999998,0.6049999999999756,9.0,2.0,189.0,14.0,3.7058823529411766,249.0,3.608695652173913,1
2022,13,Hungarian Grand Prix,VET,Aston Martin,18.0,84.79813559322032,0.17613559322032302,10.0,1.0,91.0,2.0,1.8571428571428572,96.0,1.411764705882353,1
2022,13,Hungarian Grand Prix,STR,Aston Martin,14.0,84.7555789473684,0.13357894736840592,11.0,0.0,113.0,1.0,2.26,97.0,1.4057971014492754,0
2022,13,Hungarian Grand Prix,GAS,AlphaTauri,19.0,85.00962068965515,0.38762068965515084,12.0,0.0,201.0,0.0,3.9411764705882355,276.0,2.7058823529411766,0
2022,13,Hungarian Grand Prix,ZHO,Alfa Romeo,12.0,84.83394545454546,0.21194545454545732,13.0,0.0,5.0,0.0,0.4166666666666667,49.0,2.0416666666666665,0
2022,13,Hungarian Grand Prix,MSC,Haas F1 Team,15.0,85.10870175438595,0.48670175438594754,14.0,0.0,12.0,12.0,0.35294117647058826,34.0,0.3333333333333333,0
2022,13,Hungarian Grand Prix,RIC,McLaren,9.0,85.03008771929824,0.40808771929823706,15.0,0.0,249.0,4.0,4.882352941176471,564.0,5.475728155339806,0
2022,13,Hungarian Grand Prix,MAG,Haas F1 Team,13.0,85.20605454545453,0.584054545454535,16.0,0.0,20.0,5.0,0.6896551724137931,34.0,0.3300970873786408,0
2022,13,Hungarian Grand Prix,ALB,Williams,17.0,85.09658181818183,0.4745818181818322,17.0,0.0,108.0,0.0,3.7241379310344827,26.0,0.2549019607843137,0
2022,13,Hungarian Grand Prix,LAT,Williams,20.0,85.2712909090909,0.6492909090908938,18.0,0.0,7.0,0.0,0.13725490196078433,26.0,0.2524271844660194,0
2022,13,Hungarian Grand Prix,TSU,AlphaTauri,16.0,85.37545098039215,0.7534509803921452,19.0,0.0,43.0,0.0,1.2647058823529411,276.0,2.679611650485437,0
2022,13,Hungarian Grand Prix,BOT,Alfa Romeo,8.0,85.26594736842105,0.6439473684210526,20.0,0.0,486.0,0.0,9.529411764705882,49.0,1.96,0
2022,14,Belgian Grand Prix,VER,Red Bull Racing,1.0,112.38475,-1.8119536450079181,1.0,26.0,844.5,69.0,16.240384615384617,1302.5,12.524038461538462,1
2022,14,Belgian Grand Prix,PER,Red Bull Racing,3.0,112.93224324324325,-1.2644604017646657,2.0,18.0,478.0,22.0,9.56,1328.5,12.652380952380952,1
2022,14,Belgian Grand Prix,SAI,Ferrari,2.0,113.05502702702702,-1.1416766179808917,3.0,15.0,413.5,23.0,7.951923076923077,762.5,7.331730769230769,1
2022,14,Belgian Grand Prix,RUS,Mercedes,8.0,113.09591666666668,-1.1007869783412332,4.0,12.0,172.0,42.0,3.3076923076923075,1475.5,14.1875,1
2022,14,Belgian Grand Prix,ALO,Alpine,6.0,114.14902777777777,-0.04767586723014006,5.0,10.0,122.0,13.0,3.4857142857142858,251.0,3.585714285714286,1
2022,14,Belgian Grand Prix,LEC,Ferrari,4.0,113.91344444444447,-0.28325920056344955,6.0,8.0,421.0,33.0,8.096153846153847,777.5,7.404761904761905,1
2022,14,Belgian Grand Prix,OCO,Alpine,5.0,114.1823611111111,-0.014342533896808618,7.0,6.0,191.0,16.0,3.673076923076923,261.0,3.676056338028169,1
2022,14,Belgian Grand Prix,VET,Aston Martin,16.0,114.24766666666665,0.05096302165873112,8.0,4.0,92.0,1.0,1.84,97.0,1.3857142857142857,1
2022,14,Belgian Grand Prix,GAS,AlphaTauri,12.0,114.36844117647058,0.1717375314626679,9.0,2.0,201.0,0.0,3.8653846153846154,276.0,2.6538461538461537,1
2022,14,Belgian Grand Prix,ALB,Williams,9.0,114.80386111111112,0.6071574661032031,10.0,1.0,108.0,0.0,3.6,26.0,0.25,1
2022,14,Belgian Grand Prix,STR,Aston Martin,14.0,114.80944444444442,0.6127407994365086,11.0,0.0,113.0,1.0,2.215686274509804,101.0,1.4225352112676057,0
2022,14,Belgian Grand Prix,NOR,McLaren,10.0,114.86161111111109,0.6649074661031733,12.0,0.0,329.0,18.0,6.326923076923077,564.0,5.423076923076923,0
2022,14,Belgian Grand Prix,TSU,AlphaTauri,19.0,114.6395142857143,0.44281064070638365,13.0,0.0,43.0,0.0,1.2285714285714286,278.0,2.6476190476190475,0
2022,14,Belgian Grand Prix,ZHO,Alfa Romeo,13.0,114.83142857142857,0.6347249264206596,14.0,0.0,5.0,0.0,0.38461538461538464,49.0,1.8846153846153846,0
2022,14,Belgian Grand Prix,RIC,McLaren,11.0,115.05827777777777,0.8615741327698601,15.0,0.0,249.0,4.0,4.788461538461538,564.0,5.371428571428571,0
2022,14,Belgian Grand Prix,MAG,Haas F1 Team,18.0,114.93803030303032,0.7413266580224018,16.0,0.0,20.0,4.0,0.6666666666666666,34.0,0.3269230769230769,0
2022,14,Belgian Grand Prix,MSC,Haas F1 Team,15.0,114.71816666666669,0.521463021658775,17.0,0.0,12.0,8.0,0.34285714285714286,34.0,0.3238095238095238,0
2022,14,Belgian Grand Prix,LAT,Williams,17.0,114.9284,0.7316963549920814,18.0,0.0,7.0,0.0,0.1346153846153846,27.0,0.2571428571428571,0
2022,14,Belgian Grand Prix,BOT,Alfa Romeo,20.0,89.66155347878662,0.09844461402451214,19.0,0.0,486.0,0.0,9.346153846153847,49.0,1.8148148148148149,0
2022,14,Belgian Grand Prix,HAM,Mercedes,7.0,89.66155347878662,0.09844461402451214,20.0,0.0,877.5,52.0,17.205882352941178,1487.5,14.166666666666666,0
2022,15,Dutch Grand Prix,VER,Red Bull Racing,1.0,75.69209836065573,-1.0788925731611272,1.0,26.0,870.5,76.0,16.42452830188679,1346.5,12.702830188679245,1
2022,15,Dutch Grand Prix,RUS,Mercedes,6.0,75.9091290322581,-0.8618619015587683,2.0,18.0,184.0,42.0,3.4716981132075473,1487.5,14.033018867924529,1
2022,15,Dutch Grand Prix,LEC,Ferrari,2.0,76.1194406779661,-0.6515502558507649,3.0,15.0,429.0,16.0,8.09433962264151,785.5,7.410377358490566,1
2022,15,Dutch Grand Prix,HAM,Mercedes,4.0,76.03996721311474,-0.731023720702126,4.0,12.0,877.5,37.0,16.875,1505.5,14.070093457943925,1
2022,15,Dutch Grand Prix,PER,Red Bull Racing,5.0,76.22486206896552,-0.5461288648513403,5.0,10.0,496.0,40.0,9.72549019607843,1372.5,12.827102803738319,1
2022,15,Dutch Grand Prix,ALO,Alpine,13.0,76.65018333333335,-0.12080760048351635,6.0,8.0,132.0,22.0,3.6666666666666665,267.0,3.7083333333333335,1
2022,15,Dutch Grand Prix,NOR,McLaren,7.0,76.68781666666665,-0.0831742671502127,7.0,6.0,329.0,12.0,6.2075471698113205,564.0,5.320754716981132,1
2022,15,Dutch Grand Prix,SAI,Ferrari,3.0,76.4333220338983,-0.33766889991855464,8.0,4.0,428.5,38.0,8.084905660377359,800.5,7.481308411214953,1
2022,15,Dutch Grand Prix,OCO,Alpine,12.0,76.9655573770492,0.19456644323233263,9.0,2.0,197.0,12.0,3.7169811320754715,275.0,3.767123287671233,1
2022,15,Dutch Grand Prix,STR,Aston Martin,10.0,76.71259322033896,-0.0583977134779019,10.0,1.0,113.0,1.0,2.173076923076923,101.0,1.4027777777777777,1
2022,15,Dutch Grand Prix,GAS,AlphaTauri,11.0,76.97796428571428,0.2069733518974175,11.0,0.0,203.0,2.0,3.830188679245283,278.0,2.6226415094339623,0
2022,15,Dutch Grand Prix,ALB,Williams,15.0,77.23543636363635,0.46444542981949155,12.0,0.0,109.0,1.0,3.5161290322580645,27.0,0.25471698113207547,0
2022,15,Dutch Grand Prix,MSC,Haas F1 Team,8.0,77.14231034482755,0.3713194110106883,13.0,0.0,12.0,0.0,0.3333333333333333,34.0,0.32075471698113206,0
2022,15,Dutch Grand Prix,VET,Aston Martin,19.0,77.13935185185184,0.3683609180349805,14.0,0.0,96.0,5.0,1.8823529411764706,102.0,1.3972602739726028,0
2022,15,Dutch Grand Prix,MAG,Haas F1 Team,18.0,77.09396226415093,0.3229713303340702,15.0,0.0,20.0,0.0,0.6451612903225806,34.0,0.3177570093457944,0
2022,15,Dutch Grand Prix,ZHO,Alfa Romeo,14.0,77.32710909090909,0.5561181570922287,16.0,0.0,5.0,0.0,0.35714285714285715,49.0,1.75,0
2022,15,Dutch Grand Prix,RIC,McLaren,17.0,77.21952727272726,0.4485363389104009,17.0,0.0,249.0,2.0,4.69811320754717,570.0,5.327102803738318,0
2022,15,Dutch Grand Prix,LAT,Williams,20.0,77.69911904761905,0.9281281138021882,18.0,0.0,7.0,0.0,0.1320754716981132,27.0,0.2523364485981308,0
2022,15,Dutch Grand Prix,BOT,Alfa Romeo,16.0,77.68346153846153,0.9124706046446676,19.0,0.0,486.0,0.0,9.169811320754716,49.0,1.6896551724137931,0
2022,15,Dutch Grand Prix,TSU,AlphaTauri,9.0,77.66519444444445,0.894203510627591,20.0,0.0,43.0,0.0,1.1944444444444444,278.0,2.5981308411214954,0
2022,16,Italian Grand Prix,VER,Red Bull Racing,2.0,85.55195454545455,-1.4699375865251483,1.0,25.0,896.5,77.0,16.60185185185185,1382.5,12.800925925925926,1
2022,16,Italian Grand Prix,LEC,Ferrari,1.0,85.45376744186048,-1.5681246901192196,2.0,18.0,444.0,31.0,8.222222222222221,804.5,7.449074074074074,1
2022,16,Italian Grand Prix,RUS,Mercedes,6.0,86.26202272727274,-0.7598694047069614,3.0,15.0,202.0,45.0,3.740740740740741,1517.5,14.050925925925926,1
2022,16,Italian Grand Prix,SAI,Ferrari,3.0,86.24409302325583,-0.7777991087238689,4.0,12.0,432.5,31.0,8.00925925925926,822.5,7.545871559633028,1
2022,16,Italian Grand Prix,HAM,Mercedes,5.0,86.66921428571429,-0.3526778462654079,5.0,10.0,889.5,31.0,16.78301886792453,1532.5,14.059633027522937,1
2022,16,Italian Grand Prix,PER,Red Bull Racing,4.0,86.384925,-0.6369671319797021,6.0,9.0,506.0,38.0,9.73076923076923,1407.5,12.912844036697248,1
2022,16,Italian Grand Prix,NOR,McLaren,7.0,86.81660465116278,-0.20528748081692072,7.0,6.0,335.0,12.0,6.203703703703703,570.0,5.277777777777778,1
2022,16,Italian Grand Prix,GAS,AlphaTauri,9.0,87.40344186046512,0.38154972848542457,8.0,4.0,203.0,2.0,3.759259259259259,278.0,2.574074074074074,1
2022,16,Italian Grand Prix,DEV,Williams,13.0,87.38332558139534,0.36143344941564237,9.0,2.0,0.0,0.0,0.0,27.0,0.25,1
2022,16,Italian Grand Prix,ZHO,Alfa Romeo,14.0,87.32502380952381,0.3031316775441155,10.0,1.0,5.0,0.0,0.3333333333333333,49.0,1.6333333333333333,1
2022,16,Italian Grand Prix,OCO,Alpine,11.0,87.37669047619049,0.35479834421079204,11.0,0.0,199.0,10.0,3.685185185185185,277.0,3.7432432432432434,0
2022,16,Italian Grand Prix,MSC,Haas F1 Team,20.0,87.39168292682928,0.3697907948495782,12.0,0.0,12.0,0.0,0.32432432432432434,34.0,0.3148148148148148,0
2022,16,Italian Grand Prix,BOT,Alfa Romeo,12.0,87.52692857142858,0.5050364394488867,13.0,0.0,486.0,0.0,9.0,50.0,1.6129032258064515,0
2022,16,Italian Grand Prix,TSU,AlphaTauri,15.0,87.47271428571428,0.45082215373457757,14.0,0.0,43.0,0.0,1.162162162162162,282.0,2.5871559633027523,0
2022,16,Italian Grand Prix,LAT,Williams,16.0,87.60426829268293,0.5823761607032338,15.0,0.0,7.0,0.0,0.12962962962962962,29.0,0.26605504587155965,0
2022,16,Italian Grand Prix,MAG,Haas F1 Team,19.0,87.89278048780488,0.870888355825187,16.0,0.0,20.0,0.0,0.625,34.0,0.3119266055045872,0
2022,16,Italian Grand Prix,RIC,McLaren,8.0,87.33739024390245,0.31549811192275,17.0,0.0,249.0,0.0,4.611111111111111,576.0,5.284403669724771,0
2022,16,Italian Grand Prix,STR,Aston Martin,18.0,87.93761764705883,0.9157255150791315,18.0,0.0,114.0,1.0,2.150943396226415,102.0,1.3783783783783783,0
2022,16,Italian Grand Prix,ALO,Alpine,10.0,87.70160714285713,0.6797150108774304,19.0,0.0,140.0,22.0,3.7837837837837838,277.0,3.6933333333333334,0
2022,16,Italian Grand Prix,VET,Aston Martin,17.0,88.1918888888889,1.1699967569091996,20.0,0.0,96.0,5.0,1.8461538461538463,102.0,1.36,0
2022,17,Singapore Grand Prix,PER,Red Bull Racing,2.0,109.91105263157894,-1.2841690432978936,1.0,25.0,515.0,37.0,9.716981132075471,1416.5,12.877272727272727,1
2022,17,Singapore Grand Prix,LEC,Ferrari,1.0,110.2546842105263,-0.9405374643505269,2.0,18.0,462.0,41.0,8.4,834.5,7.586363636363636,1
2022,17,Singapore Grand Prix,SAI,Ferrari,4.0,110.02917647058823,-1.1660452042886078,3.0,15.0,444.5,31.0,8.081818181818182,852.5,7.68018018018018,1
2022,17,Singapore Grand Prix,NOR,McLaren,6.0,110.76322222222221,-0.4319994526546225,4.0,12.0,341.0,12.0,6.2,576.0,5.236363636363636,1
2022,17,Singapore Grand Prix,RIC,McLaren,17.0,111.88546666666667,0.6902449917898394,5.0,10.0,249.0,0.0,4.527272727272727,588.0,5.297297297297297,1
2022,17,Singapore Grand Prix,STR,Aston Martin,12.0,111.49507142857145,0.2998497536946161,6.0,8.0,114.0,1.0,2.111111111111111,102.0,1.3421052631578947,1
2022,17,Singapore Grand Prix,VER,Red Bull Racing,8.0,110.73177777777778,-0.4634438970990544,7.0,6.0,921.5,77.0,16.754545454545454,1441.5,12.986486486486486,1
2022,17,Singapore Grand Prix,VET,Aston Martin,14.0,111.675,0.47977832512316354,8.0,4.0,96.0,4.0,1.8113207547169812,110.0,1.4285714285714286,1
2022,17,Singapore Grand Prix,HAM,Mercedes,3.0,111.53815384615385,0.34293217127701325,9.0,2.0,899.5,22.0,16.65740740740741,1542.5,14.022727272727273,1
2022,17,Singapore Grand Prix,GAS,AlphaTauri,7.0,111.9673076923077,0.7720860174308655,10.0,1.0,207.0,6.0,3.7636363636363637,282.0,2.5636363636363635,1
2022,17,Singapore Grand Prix,BOT,Alfa Romeo,16.0,112.86308333333334,1.667861658456502,11.0,0.0,486.0,0.0,8.836363636363636,50.0,1.5625,0
2022,17,Singapore Grand Prix,MAG,Haas F1 Team,9.0,112.88283333333334,1.687611658456504,12.0,0.0,20.0,0.0,0.6060606060606061,34.0,0.3090909090909091,0
2022,17,Singapore Grand Prix,MSC,Haas F1 Team,13.0,111.74463636363636,0.5494146887595264,13.0,0.0,12.0,0.0,0.3157894736842105,34.0,0.3063063063063063,0
2022,17,Singapore Grand Prix,RUS,Mercedes,11.0,110.712375,-0.4828466748768392,14.0,0.0,217.0,45.0,3.9454545454545453,1544.5,13.914414414414415,0
2022,17,Singapore Grand Prix,TSU,AlphaTauri,10.0,89.66155347878662,0.09844461402451214,15.0,0.0,43.0,0.0,1.131578947368421,283.0,2.5495495495495497,0
2022,17,Singapore Grand Prix,OCO,Alpine,18.0,89.66155347878662,0.09844461402451214,16.0,0.0,199.0,8.0,3.618181818181818,277.0,3.6447368421052633,0
2022,17,Singapore Grand Prix,ALB,Williams,19.0,89.66155347878662,0.09844461402451214,17.0,0.0,109.0,1.0,3.40625,29.0,0.2636363636363636,0
2022,17,Singapore Grand Prix,ALO,Alpine,5.0,89.66155347878662,0.09844461402451214,18.0,0.0,140.0,18.0,3.6842105263157894,277.0,3.5974025974025974,0
2022,17,Singapore Grand Prix,LAT,Williams,20.0,89.66155347878662,0.09844461402451214,19.0,0.0,7.0,0.0,0.12727272727272726,29.0,0.26126126126126126,0
2022,17,Singapore Grand Prix,ZHO,Alfa Romeo,15.0,89.66155347878662,0.09844461402451214,20.0,0.0,6.0,1.0,0.375,50.0,1.5151515151515151,0
2022,18,Japanese Grand Prix,VER,Red Bull Racing,1.0,107.24985714285714,-1.5790156895127865,1.0,25.0,927.5,57.0,16.5625,1447.5,12.924107142857142,1
2022,18,Japanese Grand Prix,PER,Red Bull Racing,4.0,108.06560000000002,-0.763272832369907,2.0,18.0,540.0,44.0,10.0,1472.5,13.030973451327434,1
2022,18,Japanese Grand Prix,LEC,Ferrari,2.0,108.40557142857142,-0.42330140379850434,3.0,15.0,480.0,51.0,8.571428571428571,867.5,7.745535714285714,1
2022,18,Japanese Grand Prix,OCO,Alpine,5.0,108.57515000000001,-0.2537228323699168,4.0,12.0,199.0,2.0,3.5535714285714284,277.0,3.551282051282051,1
2022,18,Japanese Grand Prix,HAM,Mercedes,6.0,108.51679999999999,-0.3120728323699353,5.0,10.0,901.5,24.0,16.39090909090909,1544.5,13.790178571428571,1
2022,18,Japanese Grand Prix,VET,Aston Martin,9.0,108.80422727272729,-0.024645559642635817,6.0,8.0,100.0,4.0,1.8518518518518519,114.0,1.4615384615384615,1
