year,round,event,driver,team,quali_position,avg_race_lap_time_s,lap_delta_vs_event_mean_s,finish_position,points_awarded,prev_points_total,rolling_points_last3,driver_points_per_race,team_prev_points_total,team_points_per_race,scored_points
2018,9,Austrian Grand Prix,RIC,Red Bull Racing,7.0,68.86212499999999,-0.6949861111111204,18,0.0,96.0,49.0,12.0,189.0,11.117647058823529,0
2018,9,Austrian Grand Prix,BOT,Mercedes,1.0,69.45441666666666,-0.10269444444445242,19,0.0,92.0,34.0,11.5,237.0,13.941176470588236,0
2018,9,Austrian Grand Prix,HUL,Renault,10.0,70.70349999999999,1.146388888888879,20,0.0,34.0,12.0,4.25,62.0,3.6470588235294117,0
2018,10,British Grand Prix,VET,Ferrari,2.0,92.96832558139536,-1.5898301682407379,1,25.0,146.0,50.0,16.22222222222222,247.0,13.722222222222221,1
2018,10,British Grand Prix,HAM,Mercedes,1.0,93.16340476190476,-1.3947509877313422,2,18.0,145.0,35.0,16.11111111111111,237.0,13.166666666666666,1
2018,10,British Grand Prix,RAI,Ferrari,3.0,93.08790476190477,-1.4702509877313332,3,15.0,101.0,41.0,11.222222222222221,272.0,14.31578947368421,1
2018,10,British Grand Prix,BOT,Mercedes,4.0,93.25093023255813,-1.307225517077967,4,12.0,92.0,24.0,10.222222222222221,255.0,13.421052631578947,1
2018,10,British Grand Prix,RIC,Red Bull Racing,6.0,93.3839512195122,-1.1742045301239017,5,10.0,96.0,24.0,10.666666666666666,189.0,10.5,1
2018,10,British Grand Prix,HUL,Renault,11.0,94.98955000000001,0.4313942503639083,6,8.0,34.0,8.0,3.7777777777777777,62.0,3.4444444444444446,1
2018,10,British Grand Prix,OCO,Force India,10.0,95.04249999999999,0.48434425036388973,7,6.0,19.0,10.0,2.111111111111111,42.0,2.3333333333333335,1
2018,10,British Grand Prix,ALO,McLaren,13.0,95.02784999999999,0.46969425036388657,8,4.0,36.0,4.0,4.0,44.0,2.4444444444444446,1
2018,10,British Grand Prix,MAG,Haas F1 Team,7.0,95.10442499999999,0.546269250363892,9,2.0,37.0,18.0,4.111111111111111,49.0,2.7222222222222223,1
2018,10,British Grand Prix,PER,Force India,12.0,94.97940000000001,0.42124425036391244,10,1.0,23.0,6.0,2.5555555555555554,48.0,2.526315789473684,1
2018,10,British Grand Prix,VAN,McLaren,17.0,95.3255641025641,0.7674083529280011,11,0.0,8.0,0.0,0.8888888888888888,48.0,2.526315789473684,0
2018,10,British Grand Prix,STR,Williams,19.0,95.84978125,1.2916255003639066,12,0.0,4.0,0.0,0.4444444444444444,4.0,0.2222222222222222,0
2018,10,British Grand Prix,GAS,Toro Rosso,14.0,95.1177435897436,0.559587840107497,13,0.0,18.0,0.0,2.0,19.0,1.0555555555555556,0
2018,10,British Grand Prix,SIR,Williams,18.0,95.91317241379309,1.3550166641569916,14,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0
2018,10,British Grand Prix,VER,Red Bull Racing,5.0,93.6162,-0.9419557496360937,15,0.0,93.0,58.0,10.333333333333334,199.0,10.473684210526315,0
2018,10,British Grand Prix,GRO,Haas F1 Team,8.0,95.53460714285715,0.9764513932210548,16,0.0,12.0,12.0,1.3333333333333333,51.0,2.6842105263157894,0
2018,10,British Grand Prix,SAI,Renault,16.0,95.48637931034483,0.9282235607087301,17,0.0,28.0,8.0,3.111111111111111,70.0,3.6842105263157894,0
2018,10,British Grand Prix,ERI,Sauber,15.0,95.57639285714286,1.0182371075067636,18,0.0,3.0,1.0,0.3333333333333333,16.0,0.8888888888888888,0
2018,10,British Grand Prix,LEC,Sauber,9.0,95.54323529411764,0.9850795444815361,19,0.0,13.0,4.0,1.4444444444444444,16.0,0.8421052631578947,0
2018,10,British Grand Prix,HAR,Toro Rosso,20.0,91.63010092551778,0.14061943768871524,20,0.0,1.0,0.0,0.1111111111111111,19.0,1.0,0
2018,11,German Grand Prix,HAM,Mercedes,14.0,78.01812727272728,-1.0803596940973534,1,25.0,163.0,43.0,16.3,267.0,13.35,1
2018,11,German Grand Prix,BOT,Mercedes,2.0,78.02740000000001,-1.0710869668246232,2,18.0,104.0,18.0,10.4,292.0,13.904761904761905,1
2018,11,German Grand Prix,RAI,Ferrari,3.0,78.06076363636363,-1.0377233304610058,3,15.0,116.0,48.0,11.6,287.0,14.35,1
2018,11,German Grand Prix,VER,Red Bull Racing,4.0,78.04382692307692,-1.0546600437477167,4,12.0,93.0,43.0,9.3,199.0,9.95,1
2018,11,German Grand Prix,HUL,Renault,7.0,79.43375999999999,0.33527303317535484,5,10.0,42.0,10.0,4.2,70.0,3.5,1
2018,11,German Grand Prix,GRO,Haas F1 Team,6.0,79.26791666666666,0.16942969984202705,6,8.0,12.0,12.0,1.2,51.0,2.55,1
2018,11,German Grand Prix,PER,Force India,10.0,79.40312,0.3046330331753637,7,6.0,24.0,7.0,2.4,49.0,2.45,1
2018,11,German Grand Prix,OCO,Force India,16.0,79.67038636363635,0.5718993968117161,8,4.0,25.0,14.0,2.5,55.0,2.619047619047619,1
2018,11,German Grand Prix,ERI,Sauber,13.0,79.79834090909091,0.6998539422662731,9,2.0,3.0,1.0,0.3,16.0,0.8,1
2018,11,German Grand Prix,HAR,Toro Rosso,18.0,79.5215,0.42301303317536565,10,1.0,1.0,0.0,0.1,19.0,0.95,1
2018,11,German Grand Prix,MAG,Haas F1 Team,5.0,79.35890196078431,0.26041499395967094,11,0.0,39.0,20.0,3.9,59.0,2.8095238095238093,0
2018,11,German Grand Prix,SAI,Renault,8.0,79.47647826086957,0.37799129404493215,12,0.0,28.0,4.0,2.8,80.0,3.8095238095238093,0
2018,11,German Grand Prix,VAN,McLaren,20.0,79.28179310344828,0.18330613662364215,13,0.0,8.0,0.0,0.8,48.0,2.4,0
2018,11,German Grand Prix,GAS,Toro Rosso,17.0,79.59344444444444,0.49495747761980624,14,0.0,18.0,0.0,1.8,20.0,0.9523809523809523,0
2018,11,German Grand Prix,LEC,Sauber,9.0,79.53679069767442,0.4383037308497819,15,0.0,13.0,3.0,1.3,18.0,0.8571428571428571,0
2018,11,German Grand Prix,ALO,McLaren,11.0,79.85843243243242,0.7599454656077853,16,0.0,40.0,8.0,4.0,48.0,2.2857142857142856,0
2018,11,German Grand Prix,STR,Williams,19.0,79.94051851851853,0.8420315516938928,17,0.0,4.0,0.0,0.4,4.0,0.2,0
2018,11,German Grand Prix,VET,Ferrari,1.0,78.42891489361702,-0.6695720732076182,18,0.0,171.0,50.0,17.1,302.0,14.380952380952381,0
2018,11,German Grand Prix,SIR,Williams,12.0,79.96499999999999,0.8665130331753517,19,0.0,0.0,0.0,0.0,4.0,0.19047619047619047,0
2018,11,German Grand Prix,RIC,Red Bull Racing,15.0,79.4813043478261,0.382817381001459,20,0.0,106.0,22.0,10.6,211.0,10.047619047619047,0
2018,12,Hungarian Grand Prix,HAM,Mercedes,1.0,82.474875,-1.1114044117647097,1,25.0,188.0,43.0,17.09090909090909,310.0,14.090909090909092,1
2018,12,Hungarian Grand Prix,VET,Ferrari,4.0,82.697171875,-0.8891075367647119,2,18.0,171.0,40.0,15.545454545454545,302.0,13.727272727272727,1
2018,12,Hungarian Grand Prix,RAI,Ferrari,3.0,82.42523809523809,-1.161041316526621,3,15.0,131.0,48.0,11.909090909090908,320.0,13.91304347826087,1
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,12.0,82.6045,-0.9817794117647054,4,12.0,106.0,10.0,9.636363636363637,211.0,9.590909090909092,1
2018,12,Hungarian Grand Prix,BOT,Mercedes,2.0,82.99325,-0.5930294117647037,5,10.0,122.0,30.0,11.090909090909092,335.0,14.565217391304348,1
2018,12,Hungarian Grand Prix,GAS,Toro Rosso,6.0,83.30552459016393,-0.28075482160078025,6,8.0,18.0,0.0,1.6363636363636365,20.0,0.9090909090909091,1
2018,12,Hungarian Grand Prix,MAG,Haas F1 Team,9.0,83.44982758620691,-0.1364518255577991,7,6.0,39.0,12.0,3.5454545454545454,59.0,2.6818181818181817,1
2018,12,Hungarian Grand Prix,ALO,McLaren,11.0,83.75503773584906,0.16875832408435087,8,4.0,40.0,8.0,3.6363636363636362,48.0,2.1818181818181817,1
2018,12,Hungarian Grand Prix,SAI,Renault,5.0,84.1066037735849,0.5203243618201867,9,2.0,28.0,0.0,2.5454545454545454,80.0,3.6363636363636362,1
2018,12,Hungarian Grand Prix,GRO,Haas F1 Team,10.0,83.99885185185185,0.4125724400871462,10,1.0,20.0,20.0,1.8181818181818181,65.0,2.8260869565217392,1
2018,12,Hungarian Grand Prix,HAR,Toro Rosso,8.0,84.11481481481485,0.5285354030501423,11,0.0,2.0,1.0,0.18181818181818182,28.0,1.2173913043478262,0
2018,12,Hungarian Grand Prix,HUL,Renault,13.0,83.92220754716982,0.335928135405112,12,0.0,52.0,18.0,4.7272727272727275,82.0,3.5652173913043477,0
2018,12,Hungarian Grand Prix,OCO,Force India,18.0,84.12032075471697,0.5340413429522641,13,0.0,29.0,18.0,2.6363636363636362,59.0,2.6818181818181817,0
2018,12,Hungarian Grand Prix,PER,Force India,19.0,84.17856,0.5922805882352975,14,0.0,30.0,13.0,2.727272727272727,59.0,2.5652173913043477,0
2018,12,Hungarian Grand Prix,ERI,Sauber,14.0,84.89243181818182,1.3061524064171124,15,0.0,5.0,3.0,0.45454545454545453,18.0,0.8181818181818182,0
2018,12,Hungarian Grand Prix,SIR,Williams,20.0,84.88761764705883,1.301338235294125,16,0.0,0.0,0.0,0.0,4.0,0.18181818181818182,0
2018,12,Hungarian Grand Prix,STR,Williams,15.0,84.59932352941176,1.0130441176470555,17,0.0,4.0,0.0,0.36363636363636365,4.0,0.17391304347826086,0
2018,12,Hungarian Grand Prix,VAN,McLaren,16.0,84.10236111111111,0.516081699346401,18,0.0,8.0,0.0,0.7272727272727273,52.0,2.260869565217391,0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,7.0,84.3125,0.726220588235293,19,0.0,105.0,37.0,9.545454545454545,223.0,9.695652173913043,0
2018,12,Hungarian Grand Prix,LEC,Sauber,17.0,91.63010092551778,0.14061943768871524,20,0.0,13.0,2.0,1.1818181818181819,18.0,0.782608695652174,0
2018,13,Belgian Grand Prix,VET,Ferrari,2.0,108.01453846153846,-1.9385843758317804,1,25.0,189.0,43.0,15.75,335.0,13.958333333333334,1
2018,13,Belgian Grand Prix,HAM,Mercedes,1.0,108.2778205128205,-1.6753023245497474,2,18.0,213.0,68.0,17.75,345.0,14.375,1
2018,13,Belgian Grand Prix,VER,Red Bull Racing,7.0,108.73943589743591,-1.213686939934334,3,15.0,105.0,12.0,8.75,223.0,9.291666666666666,1
2018,13,Belgian Grand Prix,BOT,Mercedes,10.0,109.19397297297296,-0.7591498643972869,4,12.0,132.0,40.0,11.0,363.0,14.52,1
2018,13,Belgian Grand Prix,PER,Racing Point,4.0,109.58844736842104,-0.36467546894920133,5,10.0,30.0,7.0,2.5,0.0,0.0,1
2018,13,Belgian Grand Prix,OCO,Racing Point,3.0,109.79086842105262,-0.16225441631762294,6,8.0,29.0,10.0,2.4166666666666665,10.0,10.0,1
2018,13,Belgian Grand Prix,GRO,Haas F1 Team,5.0,109.9383947368421,-0.01472810052814566,7,6.0,21.0,9.0,1.75,66.0,2.75,1
2018,13,Belgian Grand Prix,MAG,Haas F1 Team,9.0,109.95315789473685,3.5057366602586626e-05,8,4.0,45.0,8.0,3.75,72.0,2.88,1
2018,13,Belgian Grand Prix,GAS,Toro Rosso,11.0,110.41602631578948,0.4629034784192356,9,2.0,26.0,8.0,2.1666666666666665,28.0,1.1666666666666667,1
2018,13,Belgian Grand Prix,ERI,Sauber,14.0,110.5556111111111,0.6024882737408603,10,1.0,5.0,2.0,0.4166666666666667,18.0,0.75,1
2018,13,Belgian Grand Prix,SAI,Renault,16.0,110.82452777777777,0.8714049404075297,11,0.0,30.0,2.0,2.5,82.0,3.4166666666666665,0
2018,13,Belgian Grand Prix,SIR,Williams,18.0,111.05081081081082,1.0976879734405713,12,0.0,0.0,0.0,0.0,4.0,0.16666666666666666,0
2018,13,Belgian Grand Prix,STR,Williams,19.0,110.97850000000001,1.0253771626297663,13,0.0,4.0,0.0,0.3333333333333333,4.0,0.16,0
2018,13,Belgian Grand Prix,HAR,Toro Rosso,12.0,110.9489393939394,0.995816556569153,14,0.0,2.0,1.0,0.16666666666666666,30.0,1.2,0
2018,13,Belgian Grand Prix,VAN,McLaren,20.0,111.2039393939394,1.2508165565691485,15,0.0,8.0,0.0,0.6666666666666666,52.0,2.1666666666666665,0
2018,13,Belgian Grand Prix,RIC,Red Bull Racing,8.0,110.58913043478263,0.6360075974123873,16,0.0,118.0,22.0,9.833333333333334,238.0,9.52,0
2018,13,Belgian Grand Prix,RAI,Ferrari,6.0,91.63010092551778,0.14061943768871524,17,0.0,146.0,45.0,12.166666666666666,360.0,14.4,0
2018,13,Belgian Grand Prix,LEC,Sauber,13.0,91.63010092551778,0.14061943768871524,18,0.0,13.0,0.0,1.0833333333333333,19.0,0.76,0
2018,13,Belgian Grand Prix,ALO,McLaren,17.0,91.63010092551778,0.14061943768871524,19,0.0,44.0,8.0,3.6666666666666665,52.0,2.08,0
2018,13,Belgian Grand Prix,HUL,Renault,15.0,91.63010092551778,0.14061943768871524,20,0.0,52.0,18.0,4.333333333333333,82.0,3.28,0
2018,14,Italian Grand Prix,HAM,Mercedes,3.0,84.4394081632653,-1.123643056246891,1,25.0,231.0,68.0,17.76923076923077,375.0,14.423076923076923,1
2018,14,Italian Grand Prix,RAI,Ferrari,1.0,84.53518749999999,-1.0278637195121973,2,18.0,146.0,30.0,11.23076923076923,360.0,13.846153846153847,1
2018,14,Italian Grand Prix,BOT,Mercedes,4.0,84.61214583333333,-0.9509053861788601,3,15.0,144.0,40.0,11.076923076923077,400.0,14.814814814814815,1
2018,14,Italian Grand Prix,VET,Ferrari,2.0,84.3644375,-1.1986137195121955,4,12.0,214.0,43.0,16.46153846153846,378.0,14.0,1
2018,14,Italian Grand Prix,VER,Red Bull Racing,5.0,84.57014583333333,-0.9929053861788617,5,10.0,120.0,27.0,9.23076923076923,238.0,9.153846153846153,1
2018,14,Italian Grand Prix,OCO,Racing Point,8.0,85.43622916666668,-0.12682205284551173,6,8.0,37.0,12.0,2.8461538461538463,18.0,9.0,1
2018,14,Italian Grand Prix,PER,Racing Point,16.0,85.35175,-0.21130121951219394,7,6.0,40.0,16.0,3.076923076923077,26.0,8.666666666666666,1
2018,14,Italian Grand Prix,SAI,Renault,7.0,85.82133333333336,0.25828211382116706,8,4.0,30.0,2.0,2.3076923076923075,82.0,3.1538461538461537,1
2018,14,Italian Grand Prix,STR,Williams,10.0,85.9732340425532,0.41018282304101206,9,2.0,4.0,0.0,0.3076923076923077,4.0,0.15384615384615385,1
2018,14,Italian Grand Prix,SIR,Williams,12.0,86.0941914893617,0.5311402698495158,10,1.0,0.0,0.0,0.0,6.0,0.2222222222222222,1
2018,14,Italian Grand Prix,LEC,Sauber,17.0,86.0446956521739,0.4816444326617102,11,0.0,13.0,0.0,1.0,19.0,0.7307692307692307,0
2018,14,Italian Grand Prix,VAN,McLaren,20.0,86.17695555555557,0.613904336043376,12,0.0,8.0,0.0,0.6153846153846154,52.0,2.0,0
2018,14,Italian Grand Prix,HUL,Renault,14.0,86.32604255319148,0.7629913336792953,13,0.0,52.0,10.0,4.0,86.0,3.185185185185185,0
2018,14,Italian Grand Prix,GAS,Toro Rosso,9.0,86.35767391304347,0.7946226935312808,14,0.0,28.0,10.0,2.1538461538461537,30.0,1.1538461538461537,0
2018,14,Italian Grand Prix,ERI,Sauber,19.0,86.25797826086955,0.69492704135736,15,0.0,6.0,3.0,0.46153846153846156,19.0,0.7037037037037037,0
2018,14,Italian Grand Prix,MAG,Haas F1 Team,11.0,86.91626829268293,1.3532170731707396,16,0.0,49.0,10.0,3.769230769230769,76.0,2.923076923076923,0
2018,14,Italian Grand Prix,RIC,Red Bull Racing,15.0,86.0437894736842,0.4807382541720102,17,0.0,118.0,12.0,9.076923076923077,248.0,9.185185185185185,0
2018,14,Italian Grand Prix,ALO,McLaren,13.0,87.21266666666666,1.6496154471544742,18,0.0,44.0,4.0,3.3846153846153846,52.0,1.9259259259259258,0
2018,14,Italian Grand Prix,HAR,Toro Rosso,18.0,91.63010092551778,0.14061943768871524,19,0.0,2.0,1.0,0.15384615384615385,30.0,1.1111111111111112,0
2018,14,Italian Grand Prix,GRO,Haas F1 Team,6.0,85.3775625,-0.18548871951219326,20,0.0,27.0,15.0,2.076923076923077,76.0,2.814814814814815,0
2018,15,Singapore Grand Prix,HAM,Mercedes,1.0,105.34138888888889,-1.3674691673771093,1,25.0,256.0,68.0,18.285714285714285,415.0,14.821428571428571,1
2018,15,Singapore Grand Prix,VER,Red Bull Racing,2.0,105.48066666666665,-1.2281913895993455,2,18.0,130.0,25.0,9.285714285714286,248.0,8.857142857142858,1
2018,15,Singapore Grand Prix,VET,Ferrari,3.0,106.0660754716981,-0.6427825845678967,3,15.0,226.0,55.0,16.142857142857142,390.0,13.928571428571429,1
2018,15,Singapore Grand Prix,BOT,Mercedes,4.0,106.33047272727272,-0.37838532899327504,4,12.0,159.0,37.0,11.357142857142858,440.0,15.172413793103448,1
2018,15,Singapore Grand Prix,RAI,Ferrari,5.0,106.27016666666667,-0.4386913895993274,5,10.0,164.0,33.0,11.714285714285714,405.0,13.96551724137931,1
2018,15,Singapore Grand Prix,RIC,Red Bull Racing,6.0,106.15481132075472,-0.5540467355112781,6,8.0,118.0,12.0,8.428571428571429,266.0,9.172413793103448,1
2018,15,Singapore Grand Prix,ALO,McLaren,11.0,106.53306521739128,-0.1757928388747132,7,6.0,44.0,4.0,3.142857142857143,52.0,1.8571428571428572,1
2018,15,Singapore Grand Prix,SAI,Renault,12.0,106.94006976744186,0.2312117111758596,8,4.0,34.0,6.0,2.4285714285714284,86.0,3.0714285714285716,1
2018,15,Singapore Grand Prix,LEC,Sauber,13.0,107.16029268292685,0.45143462666085554,9,2.0,13.0,0.0,0.9285714285714286,19.0,0.6785714285714286,1
2018,15,Singapore Grand Prix,HUL,Renault,10.0,107.32442105263159,0.6155629963655969,10,1.0,52.0,0.0,3.7142857142857144,90.0,3.103448275862069,1
2018,15,Singapore Grand Prix,ERI,Sauber,14.0,107.42450000000001,0.7156419437340134,11,0.0,6.0,1.0,0.42857142857142855,21.0,0.7241379310344828,0
2018,15,Singapore Grand Prix,VAN,McLaren,18.0,107.56471052631579,0.8558524700497969,12,0.0,8.0,0.0,0.5714285714285714,58.0,2.0,0
2018,15,Singapore Grand Prix,GAS,Toro Rosso,15.0,107.34634285714287,0.6374848008768765,13,0.0,28.0,10.0,2.0,30.0,1.0714285714285714,0
2018,15,Singapore Grand Prix,STR,Williams,20.0,107.53263636363636,0.8237783073703611,14,0.0,6.0,2.0,0.42857142857142855,7.0,0.25,0
2018,15,Singapore Grand Prix,GRO,Haas F1 Team,8.0,107.49818918918919,0.7893311329231949,15,0.0,27.0,7.0,1.9285714285714286,76.0,2.7142857142857144,0
2018,15,Singapore Grand Prix,PER,Racing Point,7.0,107.3489,0.6400419437340048,16,0.0,46.0,16.0,3.2857142857142856,32.0,8.0,0
2018,15,Singapore Grand Prix,HAR,Toro Rosso,17.0,107.38105882352941,0.6722007672634192,17,0.0,2.0,0.0,0.14285714285714285,30.0,1.0344827586206897,0
2018,15,Singapore Grand Prix,MAG,Haas F1 Team,16.0,106.91053846153848,0.20168040527248365,18,0.0,49.0,10.0,3.5,76.0,2.6206896551724137,0
2018,15,Singapore Grand Prix,SIR,Williams,19.0,107.84674999999999,1.1378919437339903,19,0.0,1.0,1.0,0.07142857142857142,7.0,0.2413793103448276,0
2018,15,Singapore Grand Prix,OCO,Racing Point,9.0,91.63010092551778,0.14061943768871524,20,0.0,45.0,16.0,3.2142857142857144,32.0,6.4,0
2018,16,Russian Grand Prix,HAM,Mercedes,2.0,98.44907843137256,-1.466243407707907,1,25.0,281.0,68.0,18.733333333333334,452.0,15.066666666666666,1
2018,16,Russian Grand Prix,BOT,Mercedes,1.0,98.51339215686275,-1.4019296822177125,2,18.0,171.0,39.0,11.4,477.0,15.387096774193548,1
2018,16,Russian Grand Prix,VET,Ferrari,3.0,98.55395999999999,-1.3613618390804731,3,15.0,241.0,52.0,16.066666666666666,415.0,13.833333333333334,1
2018,16,Russian Grand Prix,RAI,Ferrari,4.0,98.69346000000002,-1.2218618390804465,4,12.0,174.0,28.0,11.6,430.0,13.870967741935484,1
2018,16,Russian Grand Prix,VER,Red Bull Racing,11.0,98.88991999999999,-1.025401839080473,5,10.0,148.0,43.0,9.866666666666667,274.0,9.133333333333333,1
2018,16,Russian Grand Prix,RIC,Red Bull Racing,12.0,99.31115217391304,-0.6041696651674187,6,8.0,126.0,8.0,8.4,284.0,9.161290322580646,1
2018,16,Russian Grand Prix,LEC,Sauber,7.0,100.08379166666664,0.16846982758617912,7,6.0,15.0,2.0,1.0,21.0,0.7,1
2018,16,Russian Grand Prix,MAG,Haas F1 Team,5.0,100.2502888888889,0.3349670498084407,8,4.0,49.0,4.0,3.2666666666666666,76.0,2.533333333333333,1
2018,16,Russian Grand Prix,OCO,Racing Point,6.0,100.2931590909091,0.3778372518286375,9,2.0,45.0,16.0,3.0,32.0,5.333333333333333,1
2018,16,Russian Grand Prix,PER,Racing Point,8.0,100.31232558139536,0.39700374231489377,10,1.0,46.0,16.0,3.066666666666667,34.0,4.857142857142857,1
2018,16,Russian Grand Prix,GRO,Haas F1 Team,9.0,100.31616666666667,0.4008448275862122,11,0.0,27.0,6.0,1.8,80.0,2.5806451612903225,0
2018,16,Russian Grand Prix,HUL,Renault,15.0,100.52409523809526,0.6087733990147939,12,0.0,53.0,1.0,3.533333333333333,91.0,3.033333333333333,0
2018,16,Russian Grand Prix,ERI,Sauber,10.0,100.29057894736842,0.3752571082879541,13,0.0,6.0,1.0,0.4,27.0,0.8709677419354839,0
2018,16,Russian Grand Prix,ALO,McLaren,17.0,101.30406818181818,1.3887463427377185,14,0.0,50.0,6.0,3.3333333333333335,58.0,1.9333333333333333,0
2018,16,Russian Grand Prix,STR,Williams,20.0,101.0409,1.125578160919531,15,0.0,6.0,2.0,0.4,7.0,0.23333333333333334,0
2018,16,Russian Grand Prix,VAN,McLaren,19.0,101.27664864864866,1.3613268095681974,16,0.0,8.0,0.0,0.5333333333333333,58.0,1.8709677419354838,0
2018,16,Russian Grand Prix,SAI,Renault,14.0,101.46524999999998,1.5499281609195208,17,0.0,38.0,8.0,2.533333333333333,91.0,2.935483870967742,0
2018,16,Russian Grand Prix,SIR,Williams,18.0,101.12370588235294,1.2083840432724742,18,0.0,1.0,1.0,0.06666666666666667,7.0,0.22580645161290322,0
2018,16,Russian Grand Prix,GAS,Toro Rosso,13.0,91.63010092551778,0.14061943768871524,19,0.0,28.0,2.0,1.8666666666666667,30.0,1.0,0
2018,16,Russian Grand Prix,HAR,Toro Rosso,16.0,91.63010092551778,0.14061943768871524,20,0.0,2.0,0.0,0.13333333333333333,30.0,0.967741935483871,0
2018,17,Japanese Grand Prix,HAM,Mercedes,1.0,94.48344680851064,-1.6136418485949804,1,25.0,306.0,75.0,19.125,495.0,15.46875,1
2018,17,Japanese Grand Prix,BOT,Mercedes,2.0,94.75314893617022,-1.3439397209353956,2,18.0,189.0,45.0,11.8125,520.0,15.757575757575758,1
2018,17,Japanese Grand Prix,VER,Red Bull Racing,3.0,94.70031914893619,-1.3967695081694274,3,15.0,158.0,38.0,9.875,292.0,9.125,1
2018,17,Japanese Grand Prix,RIC,Red Bull Racing,15.0,94.8149347826087,-1.2821538744969132,4,12.0,134.0,16.0,8.375,307.0,9.303030303030303,1
2018,17,Japanese Grand Prix,RAI,Ferrari,4.0,95.49865217391304,-0.5984364831925717,5,10.0,186.0,40.0,11.625,442.0,13.8125,1
2018,17,Japanese Grand Prix,VET,Ferrari,9.0,95.43362790697674,-0.663460750128877,6,8.0,256.0,42.0,16.0,452.0,13.696969696969697,1
2018,17,Japanese Grand Prix,PER,Racing Point,10.0,96.05627272727274,-0.040815929832874076,7,6.0,47.0,7.0,2.9375,35.0,4.375,1
2018,17,Japanese Grand Prix,GRO,Haas F1 Team,5.0,96.24517777777778,0.14808912067216795,8,4.0,27.0,0.0,1.6875,80.0,2.5,1
2018,17,Japanese Grand Prix,OCO,Racing Point,8.0,96.24395454545456,0.1468658883489411,9,2.0,47.0,10.0,2.9375,41.0,4.555555555555555,1
2018,17,Japanese Grand Prix,SAI,Renault,13.0,96.49036585365853,0.3932771965529156,10,1.0,38.0,8.0,2.375,91.0,2.84375,1
2018,17,Japanese Grand Prix,GAS,Toro Rosso,7.0,96.75380487804878,0.6567162209431672,11,0.0,28.0,0.0,1.75,30.0,0.9375,0
2018,17,Japanese Grand Prix,ERI,Sauber,20.0,97.4646,1.3675113428943888,12,0.0,6.0,0.0,0.375,27.0,0.84375,0
2018,17,Japanese Grand Prix,HAR,Toro Rosso,6.0,97.19446153846152,1.0973728813559092,13,0.0,2.0,0.0,0.125,30.0,0.9090909090909091,0
2018,17,Japanese Grand Prix,ALO,McLaren,18.0,97.21034146341464,1.1132528063090206,14,0.0,50.0,6.0,3.125,58.0,1.8125,0
2018,17,Japanese Grand Prix,VAN,McLaren,19.0,96.72611428571429,0.6290256286086731,15,0.0,8.0,0.0,0.5,58.0,1.7575757575757576,0
2018,17,Japanese Grand Prix,SIR,Williams,17.0,96.73591176470589,0.6388231076002739,16,0.0,1.0,1.0,0.0625,7.0,0.21875,0
2018,17,Japanese Grand Prix,STR,Williams,14.0,96.33122222222222,0.23413356511660766,17,0.0,6.0,2.0,0.375,7.0,0.21212121212121213,0
2018,17,Japanese Grand Prix,LEC,Sauber,11.0,97.49496296296294,1.3978743058573286,18,0.0,21.0,8.0,1.3125,27.0,0.8181818181818182,0
2018,17,Japanese Grand Prix,HUL,Renault,16.0,97.44133333333333,1.3442446762277172,19,0.0,53.0,1.0,3.3125,92.0,2.787878787878788,0
2018,17,Japanese Grand Prix,MAG,Haas F1 Team,12.0,91.63010092551778,0.14061943768871524,20,0.0,53.0,4.0,3.3125,84.0,2.5454545454545454,0
2018,18,United States Grand Prix,RAI,Ferrari,3.0,99.81683018867928,-1.3909182998334018,1,25.0,196.0,32.0,11.529411764705882,460.0,13.529411764705882,1
2018,18,United States Grand Prix,VER,Red Bull Racing,15.0,99.71147058823529,-1.4962779002773914,2,18.0,173.0,43.0,10.176470588235293,319.0,9.382352941176471,1
2018,18,United States Grand Prix,HAM,Mercedes,1.0,99.72181132075472,-1.4859371677579531,3,15.0,331.0,75.0,19.470588235294116,538.0,15.823529411764707,1
2018,18,United States Grand Prix,VET,Ferrari,2.0,99.97053846153845,-1.2372100269742248,4,12.0,264.0,38.0,15.529411764705882,485.0,13.857142857142858,1
2018,18,United States Grand Prix,BOT,Mercedes,4.0,100.34979245283017,-0.8579560356825056,5,10.0,207.0,48.0,12.176470588235293,553.0,15.8,1
2018,18,United States Grand Prix,HUL,Renault,7.0,101.25170588235297,0.043957393840287295,6,8.0,53.0,1.0,3.1176470588235294,92.0,2.7058823529411766,1
2018,18,United States Grand Prix,SAI,Renault,11.0,101.40651923076923,0.19877074225655633,7,6.0,39.0,5.0,2.2941176470588234,100.0,2.857142857142857,1
2018,18,United States Grand Prix,PER,Racing Point,10.0,101.48323999999998,0.2754915114873029,8,4.0,53.0,7.0,3.1176470588235294,43.0,4.3,1
2018,18,United States Grand Prix,HAR,Toro Rosso,14.0,101.938,0.7302515114873245,9,2.0,2.0,0.0,0.11764705882352941,30.0,0.8823529411764706,1
2018,18,United States Grand Prix,ERI,Sauber,19.0,101.88853191489362,0.6807834263809411,10,1.0,6.0,0.0,0.35294117647058826,27.0,0.7941176470588235,1
