year,round,event,driver,team,quali_position,avg_race_lap_time_s,finish_position,points_awarded,prev_points_total,scored_points
2022,1,Bahrain Grand Prix,LEC,Ferrari,1,97.60420833333335,1.0,26.0,0.0,1
2022,1,Bahrain Grand Prix,SAI,Ferrari,3,98.0799574468085,2.0,18.0,0.0,1
2022,1,Bahrain Grand Prix,HAM,Mercedes,5,98.26624444444444,3.0,15.0,0.0,1
2022,1,Bahrain Grand Prix,RUS,Mercedes,9,98.63902173913043,4.0,12.0,0.0,1
2022,1,Bahrain Grand Prix,MAG,Haas F1 Team,7,98.85283333333334,5.0,10.0,0.0,1
2022,1,Bahrain Grand Prix,BOT,Alfa Romeo,6,99.17099999999999,6.0,8.0,0.0,1
2022,1,Bahrain Grand Prix,OCO,Alpine,11,99.2266046511628,7.0,6.0,0.0,1
2022,1,Bahrain Grand Prix,TSU,AlphaTauri,16,99.26652380952382,8.0,4.0,0.0,1
2022,1,Bahrain Grand Prix,ALO,Alpine,8,99.36304878048782,9.0,2.0,0.0,1
2022,1,Bahrain Grand Prix,ZHO,Alfa Romeo,15,99.06826315789472,10.0,1.0,0.0,1
2022,1,Bahrain Grand Prix,MSC,Haas F1 Team,12,99.5865135135135,11.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,STR,Aston Martin,19,99.38767647058822,12.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,ALB,Williams,14,99.73946875,13.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,RIC,McLaren,18,99.51965625,14.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,NOR,McLaren,13,99.03734782608697,15.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,LAT,Williams,20,99.78335714285716,16.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,HUL,Aston Martin,17,99.60523333333335,17.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,PER,Red Bull Racing,4,98.15549999999999,18.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,VER,Red Bull Racing,2,97.94781395348836,19.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,GAS,AlphaTauri,10,99.43181081081082,20.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,4,93.6858780487805,1.0,25.0,0.0,1
2022,2,Saudi Arabian Grand Prix,LEC,Ferrari,2,93.75066666666666,2.0,19.0,26.0,1
2022,2,Saudi Arabian Grand Prix,SAI,Ferrari,3,93.83268292682928,3.0,15.0,18.0,1
2022,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1,93.77226829268291,4.0,12.0,0.0,1
2022,2,Saudi Arabian Grand Prix,RUS,Mercedes,6,94.60863414634147,5.0,10.0,12.0,1
2022,2,Saudi Arabian Grand Prix,OCO,Alpine,5,95.28899999999999,6.0,8.0,6.0,1
2022,2,Saudi Arabian Grand Prix,NOR,McLaren,11,95.44131578947369,7.0,6.0,0.0,1
2022,2,Saudi Arabian Grand Prix,GAS,AlphaTauri,9,95.49856756756756,8.0,4.0,0.0,1
2022,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,10,95.2664,9.0,2.0,10.0,1
2022,2,Saudi Arabian Grand Prix,HAM,Mercedes,16,95.23436842105264,10.0,1.0,15.0,1
2022,2,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,13,95.66055555555555,11.0,0.0,1.0,0
2022,2,Saudi Arabian Grand Prix,HUL,Aston Martin,18,95.9631142857143,12.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,STR,Aston Martin,15,96.13206451612902,13.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,ALB,Williams,17,96.00207142857143,14.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,BOT,Alfa Romeo,8,95.99217857142855,15.0,0.0,8.0,0
2022,2,Saudi Arabian Grand Prix,ALO,Alpine,7,95.78692857142856,16.0,0.0,2.0,0
2022,2,Saudi Arabian Grand Prix,RIC,McLaren,12,95.83320833333333,17.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,LAT,Williams,19,97.7105,18.0,0.0,0.0,0
2022,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,20,90.51067636921339,19.0,0.0,4.0,0
2022,2,Saudi Arabian Grand Prix,MSC,Haas F1 Team,14,90.51067636921339,,0.0,0.0,0
2022,3,Australian Grand Prix,LEC,Ferrari,1,82.59454347826087,1.0,26.0,45.0,1
2022,3,Australian Grand Prix,PER,Red Bull Racing,3,83.23872727272727,2.0,18.0,12.0,1
2022,3,Australian Grand Prix,RUS,Mercedes,6,83.50371739130435,3.0,15.0,22.0,1
2022,3,Australian Grand Prix,HAM,Mercedes,5,83.41404545454546,4.0,12.0,16.0,1
2022,3,Australian Grand Prix,NOR,McLaren,4,84.0267380952381,5.0,10.0,6.0,1
2022,3,Australian Grand Prix,RIC,McLaren,7,83.98541463414634,6.0,8.0,0.0,1
2022,3,Australian Grand Prix,OCO,Alpine,8,84.12,7.0,6.0,14.0,1
2022,3,Australian Grand Prix,BOT,Alfa Romeo,12,84.07491666666665,8.0,4.0,8.0,1
2022,3,Australian Grand Prix,GAS,AlphaTauri,11,84.43163157894737,9.0,2.0,4.0,1
2022,3,Australian Grand Prix,ALB,Williams,16,84.09508823529411,10.0,1.0,0.0,1
2022,3,Australian Grand Prix,ZHO,Alfa Romeo,14,84.29042424242425,11.0,0.0,1.0,0
2022,3,Australian Grand Prix,STR,Aston Martin,20,84.63336111111111,12.0,0.0,0.0,0
2022,3,Australian Grand Prix,MSC,Haas F1 Team,15,84.38228571428571,13.0,0.0,0.0,0
2022,3,Australian Grand Prix,MAG,Haas F1 Team,17,84.6096923076923,14.0,0.0,12.0,0
2022,3,Australian Grand Prix,TSU,AlphaTauri,13,84.63824242424242,15.0,0.0,4.0,0
2022,3,Australian Grand Prix,LAT,Williams,19,84.73664705882354,16.0,0.0,0.0,0
2022,3,Australian Grand Prix,ALO,Alpine,10,84.39094285714286,17.0,0.0,2.0,0
2022,3,Australian Grand Prix,VER,Red Bull Racing,2,83.583,18.0,0.0,25.0,0
2022,3,Australian Grand Prix,VET,Aston Martin,18,85.44157142857144,19.0,0.0,0.0,0
2022,3,Australian Grand Prix,SAI,Ferrari,9,90.51067636921339,20.0,0.0,33.0,0
2022,4,Emilia Romagna Grand Prix,VER,Red Bull Racing,1,80.66935000000001,1.0,26.0,25.0,1
2022,4,Emilia Romagna Grand Prix,PER,Red Bull Racing,7,80.78117948717949,2.0,18.0,30.0,1
2022,4,Emilia Romagna Grand Prix,NOR,McLaren,3,81.72609523809524,3.0,15.0,16.0,1
2022,4,Emilia Romagna Grand Prix,RUS,Mercedes,11,81.76757142857143,4.0,12.0,37.0,1
2022,4,Emilia Romagna Grand Prix,BOT,Alfa Romeo,8,81.44443902439023,5.0,10.0,12.0,1
2022,4,Emilia Romagna Grand Prix,LEC,Ferrari,2,80.61454054054053,6.0,8.0,71.0,1
2022,4,Emilia Romagna Grand Prix,TSU,AlphaTauri,16,81.53427500000001,7.0,6.0,4.0,1
2022,4,Emilia Romagna Grand Prix,VET,Aston Martin,9,81.96148717948718,8.0,4.0,0.0,1
2022,4,Emilia Romagna Grand Prix,MAG,Haas F1 Team,4,81.90347368421051,9.0,2.0,12.0,1
2022,4,Emilia Romagna Grand Prix,STR,Aston Martin,15,82.23171052631578,10.0,1.0,0.0,1
2022,4,Emilia Romagna Grand Prix,ALB,Williams,20,82.3212894736842,11.0,0.0,1.0,0
2022,4,Emilia Romagna Grand Prix,GAS,AlphaTauri,17,82.36894871794873,12.0,0.0,6.0,0
2022,4,Emilia Romagna Grand Prix,HAM,Mercedes,13,82.3679487179487,13.0,0.0,28.0,0
2022,4,Emilia Romagna Grand Prix,OCO,Alpine,19,82.2949210526316,14.0,0.0,20.0,0
2022,4,Emilia Romagna Grand Prix,ZHO,Alfa Romeo,14,82.06486486486487,15.0,0.0,1.0,0
2022,4,Emilia Romagna Grand Prix,LAT,Williams,18,82.11416666666668,16.0,0.0,0.0,0
2022,4,Emilia Romagna Grand Prix,MSC,Haas F1 Team,12,81.47305882352941,17.0,0.0,0.0,0
2022,4,Emilia Romagna Grand Prix,RIC,McLaren,6,82.38499999999999,18.0,0.0,8.0,0
2022,4,Emilia Romagna Grand Prix,ALO,Alpine,5,90.51067636921339,19.0,0.0,2.0,0
2022,4,Emilia Romagna Grand Prix,SAI,Ferrari,10,90.51067636921339,20.0,0.0,33.0,0
2022,5,Miami Grand Prix,VER,Red Bull Racing,3,93.27797959183674,1.0,26.0,51.0,1
2022,5,Miami Grand Prix,LEC,Ferrari,1,93.42587755102039,2.0,18.0,79.0,1
2022,5,Miami Grand Prix,SAI,Ferrari,2,93.72622916666667,3.0,15.0,33.0,1
2022,5,Miami Grand Prix,PER,Red Bull Racing,4,93.93402127659577,4.0,12.0,48.0,1
2022,5,Miami Grand Prix,RUS,Mercedes,12,94.57110416666667,5.0,10.0,49.0,1
2022,5,Miami Grand Prix,HAM,Mercedes,6,94.45095744680853,6.0,8.0,28.0,1
2022,5,Miami Grand Prix,BOT,Alfa Romeo,5,94.53546808510642,7.0,6.0,22.0,1
2022,5,Miami Grand Prix,OCO,Alpine,20,95.25451020408163,8.0,4.0,20.0,1
2022,5,Miami Grand Prix,ALB,Williams,18,95.09813333333334,9.0,2.0,1.0,1
2022,5,Miami Grand Prix,STR,Aston Martin,10,95.27174468085106,10.0,1.0,1.0,1
2022,5,Miami Grand Prix,ALO,Alpine,11,94.97440425531914,11.0,0.0,2.0,0
2022,5,Miami Grand Prix,TSU,AlphaTauri,9,95.32222916666666,12.0,0.0,10.0,0
2022,5,Miami Grand Prix,RIC,McLaren,14,95.22554545454547,13.0,0.0,8.0,0
2022,5,Miami Grand Prix,LAT,Williams,19,96.02278571428572,14.0,0.0,0.0,0
2022,5,Miami Grand Prix,MSC,Haas F1 Team,15,95.09544444444444,15.0,0.0,0.0,0
2022,5,Miami Grand Prix,MAG,Haas F1 Team,16,95.22466666666666,16.0,0.0,14.0,0
2022,5,Miami Grand Prix,VET,Aston Martin,13,95.45361363636363,17.0,0.0,4.0,0
2022,5,Miami Grand Prix,GAS,AlphaTauri,7,95.33465714285715,18.0,0.0,6.0,0
2022,5,Miami Grand Prix,NOR,McLaren,8,95.32797222222224,19.0,0.0,31.0,0
2022,5,Miami Grand Prix,ZHO,Alfa Romeo,17,96.457,20.0,0.0,1.0,0
2022,6,Spanish Grand Prix,VER,Red Bull Racing,2,87.39127118644068,1.0,25.0,77.0,1
2022,6,Spanish Grand Prix,PER,Red Bull Racing,5,87.57193103448274,2.0,19.0,60.0,1
2022,6,Spanish Grand Prix,RUS,Mercedes,4,87.93671929824562,3.0,15.0,59.0,1
2022,6,Spanish Grand Prix,SAI,Ferrari,3,87.73214285714286,4.0,12.0,48.0,1
2022,6,Spanish Grand Prix,HAM,Mercedes,6,87.4622962962963,5.0,10.0,36.0,1
2022,6,Spanish Grand Prix,BOT,Alfa Romeo,7,88.565406779661,6.0,8.0,28.0,1
2022,6,Spanish Grand Prix,OCO,Alpine,12,88.45808771929825,7.0,6.0,24.0,1
2022,6,Spanish Grand Prix,NOR,McLaren,11,88.47688888888891,8.0,4.0,31.0,1
2022,6,Spanish Grand Prix,ALO,Alpine,17,88.54444230769232,9.0,2.0,2.0,1
2022,6,Spanish Grand Prix,TSU,AlphaTauri,13,88.5976,10.0,1.0,10.0,1
2022,6,Spanish Grand Prix,VET,Aston Martin,16,88.73864102564103,11.0,0.0,4.0,0
2022,6,Spanish Grand Prix,RIC,McLaren,9,88.80160975609758,12.0,0.0,8.0,0
2022,6,Spanish Grand Prix,GAS,AlphaTauri,14,88.5563,13.0,0.0,6.0,0
2022,6,Spanish Grand Prix,MSC,Haas F1 Team,10,89.08365714285713,14.0,0.0,0.0,0
2022,6,Spanish Grand Prix,STR,Aston Martin,18,88.72624390243904,15.0,0.0,2.0,0
2022,6,Spanish Grand Prix,LAT,Williams,20,89.17639285714286,16.0,0.0,0.0,0
2022,6,Spanish Grand Prix,MAG,Haas F1 Team,8,89.00957142857143,17.0,0.0,14.0,0
2022,6,Spanish Grand Prix,ALB,Williams,19,89.35957142857143,18.0,0.0,3.0,0
2022,6,Spanish Grand Prix,ZHO,Alfa Romeo,15,89.5543,19.0,0.0,1.0,0
2022,6,Spanish Grand Prix,LEC,Ferrari,1,88.06812500000001,20.0,0.0,97.0,0
2022,7,Monaco Grand Prix,PER,Red Bull Racing,3,77.73106666666666,1.0,25.0,79.0,1
2022,7,Monaco Grand Prix,SAI,Ferrari,2,77.73300000000002,2.0,18.0,60.0,1
2022,7,Monaco Grand Prix,VER,Red Bull Racing,4,77.71026666666668,3.0,15.0,102.0,1
2022,7,Monaco Grand Prix,LEC,Ferrari,1,77.7093,4.0,12.0,97.0,1
2022,7,Monaco Grand Prix,RUS,Mercedes,6,77.94863333333333,5.0,10.0,74.0,1
2022,7,Monaco Grand Prix,NOR,McLaren,5,76.92829629629631,6.0,9.0,35.0,1
2022,7,Monaco Grand Prix,ALO,Alpine,7,78.29795652173912,7.0,6.0,4.0,1
2022,7,Monaco Grand Prix,HAM,Mercedes,8,78.37290909090908,8.0,4.0,46.0,1
2022,7,Monaco Grand Prix,BOT,Alfa Romeo,12,78.48525000000001,9.0,2.0,36.0,1
2022,7,Monaco Grand Prix,VET,Aston Martin,9,78.38547826086956,10.0,1.0,4.0,1
2022,7,Monaco Grand Prix,GAS,AlphaTauri,17,78.30845454545455,11.0,0.0,6.0,0
2022,7,Monaco Grand Prix,OCO,Alpine,10,78.39917391304348,12.0,0.0,30.0,0
2022,7,Monaco Grand Prix,RIC,McLaren,14,78.49821739130434,13.0,0.0,8.0,0
2022,7,Monaco Grand Prix,STR,Aston Martin,18,78.62508695652174,14.0,0.0,2.0,0
2022,7,Monaco Grand Prix,LAT,Williams,19,79.21347368421051,15.0,0.0,0.0,0
2022,7,Monaco Grand Prix,ZHO,Alfa Romeo,20,79.29450000000001,16.0,0.0,1.0,0
2022,7,Monaco Grand Prix,TSU,AlphaTauri,11,78.5431052631579,17.0,0.0,11.0,0
2022,7,Monaco Grand Prix,ALB,Williams,16,78.87557142857143,18.0,0.0,3.0,0
2022,7,Monaco Grand Prix,MSC,Haas F1 Team,15,90.51067636921339,19.0,0.0,0.0,0
2022,7,Monaco Grand Prix,MAG,Haas F1 Team,13,90.51067636921339,20.0,0.0,14.0,0
2022,8,Azerbaijan Grand Prix,VER,Red Bull Racing,3,107.79875000000001,1.0,25.0,117.0,1
2022,8,Azerbaijan Grand Prix,PER,Red Bull Racing,2,108.08354545454544,2.0,19.0,104.0,1
2022,8,Azerbaijan Grand Prix,RUS,Mercedes,5,108.77193333333334,3.0,15.0,84.0,1
2022,8,Azerbaijan Grand Prix,HAM,Mercedes,7,109.31308695652179,4.0,12.0,50.0,1
2022,8,Azerbaijan Grand Prix,GAS,AlphaTauri,6,109.63297777777777,5.0,10.0,6.0,1
2022,8,Azerbaijan Grand Prix,VET,Aston Martin,9,109.63895555555555,6.0,8.0,5.0,1
2022,8,Azerbaijan Grand Prix,ALO,Alpine,10,109.60040909090907,7.0,6.0,10.0,1
2022,8,Azerbaijan Grand Prix,RIC,McLaren,12,109.90330434782608,8.0,4.0,8.0,1
2022,8,Azerbaijan Grand Prix,NOR,McLaren,11,109.64425,9.0,2.0,44.0,1
2022,8,Azerbaijan Grand Prix,OCO,Alpine,13,110.24634782608696,10.0,1.0,30.0,1
2022,8,Azerbaijan Grand Prix,BOT,Alfa Romeo,15,110.35199999999999,11.0,0.0,38.0,0
2022,8,Azerbaijan Grand Prix,ALB,Williams,17,109.86453488372094,12.0,0.0,3.0,0
2022,8,Azerbaijan Grand Prix,TSU,AlphaTauri,8,109.70856818181822,13.0,0.0,11.0,0
2022,8,Azerbaijan Grand Prix,MSC,Haas F1 Team,20,110.30641463414632,14.0,0.0,0.0,0
2022,8,Azerbaijan Grand Prix,LAT,Williams,18,111.11902631578948,15.0,0.0,0.0,0
2022,8,Azerbaijan Grand Prix,STR,Aston Martin,19,110.66863888888889,16.0,0.0,2.0,0
2022,8,Azerbaijan Grand Prix,MAG,Haas F1 Team,16,110.54446428571428,17.0,0.0,14.0,0
2022,8,Azerbaijan Grand Prix,ZHO,Alfa Romeo,14,110.47752631578946,18.0,0.0,1.0,0
2022,8,Azerbaijan Grand Prix,LEC,Ferrari,1,108.6050588235294,19.0,0.0,109.0,0
2022,8,Azerbaijan Grand Prix,SAI,Ferrari,4,109.15528571428571,20.0,0.0,78.0,0
2022,9,Canadian Grand Prix,VER,Red Bull Racing,1,77.33689830508476,1.0,25.0,142.0,1
2022,9,Canadian Grand Prix,SAI,Ferrari,3,77.40001666666667,2.0,19.0,78.0,1
2022,9,Canadian Grand Prix,HAM,Mercedes,4,77.68789830508474,3.0,15.0,62.0,1
2022,9,Canadian Grand Prix,RUS,Mercedes,8,77.82405172413793,4.0,12.0,99.0,1
2022,9,Canadian Grand Prix,LEC,Ferrari,15,78.33949122807017,5.0,10.0,109.0,1
2022,9,Canadian Grand Prix,OCO,Alpine,7,78.50425423728815,6.0,8.0,31.0,1
2022,9,Canadian Grand Prix,BOT,Alfa Romeo,11,78.72920689655172,7.0,6.0,38.0,1
2022,9,Canadian Grand Prix,ZHO,Alfa Romeo,10,78.81670689655172,8.0,4.0,1.0,1
2022,9,Canadian Grand Prix,ALO,Alpine,2,78.48986206896552,9.0,2.0,16.0,1
2022,9,Canadian Grand Prix,STR,Aston Martin,18,79.07687719298245,10.0,1.0,2.0,1
2022,9,Canadian Grand Prix,RIC,McLaren,9,79.1390344827586,11.0,0.0,12.0,0
2022,9,Canadian Grand Prix,VET,Aston Martin,17,78.8700740740741,12.0,0.0,13.0,0
2022,9,Canadian Grand Prix,ALB,Williams,12,79.23242857142857,13.0,0.0,3.0,0
2022,9,Canadian Grand Prix,GAS,AlphaTauri,16,79.00892452830189,14.0,0.0,16.0,0
2022,9,Canadian Grand Prix,NOR,McLaren,14,79.1472857142857,15.0,0.0,46.0,0
2022,9,Canadian Grand Prix,LAT,Williams,19,79.71061224489796,16.0,0.0,0.0,0
2022,9,Canadian Grand Prix,MAG,Haas F1 Team,5,79.41065454545453,17.0,0.0,14.0,0
2022,9,Canadian Grand Prix,TSU,AlphaTauri,20,79.26925,18.0,0.0,11.0,0
2022,9,Canadian Grand Prix,MSC,Haas F1 Team,6,79.50753333333333,19.0,0.0,0.0,0
2022,9,Canadian Grand Prix,PER,Red Bull Racing,13,79.4226,20.0,0.0,123.0,0
2022,10,British Grand Prix,SAI,Ferrari,1,92.65775,1.0,25.0,97.0,1
